id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49;year_50;year_51;year_52;year_53;year_54;year_55;year_56;year_57;year_58;year_59
male_groupe_2_year_44;active;male;not married;40;2062;2;0,0;25;44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;89299,61078258831;92378,24745541686;95560,08730548143;98849,48512892684;102253,11855516199;105770,69003513719;109404,78002827802;113161,38361569085;117044,54436238472;121053,50061269636;125188,21099278316;129452,16505689119;133858,5043810237;138404,79751882705;143095,0965852973;147930,52034463227
female_groupe_2year_44;active;female;not married;40;2062;2;0,0;25;44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22324,90269564707;23094,561863854207;23890,02182637035;24712,371282231703;25563,279638790485;26442,672508784286;27351,195007069495;28290,345903922702;29261,13609059617;30263,375153174078;31297,05274819578;32363,041264222786;33464,62609525592;34601,199379706755;35773,77414632432;36982,63008615805
male_groupe_3_year_45;active;male;not married;39;2063;3;0,0;25;45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14120,493546636771;14607,302715121868;15110,430877445606;15630,566635387106;16168,765888542655;16724,981586993472;17299,621765672142;17893,63439628126;18507,658867202415;19141,574741697048;19795,37547752972;20469,6128601761;21166,364900251472;21885,247125502876;22626,9002762779
female_groupe_3year_45;active;female;not married;39;2063;3;0,0;25;45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9413,662364424516;9738,201810081247;10073,620584963739;10420,377756924736;10779,177259028436;11149,987724662315;11533,081177114764;11929,08959752084;12338,439244801611;12761,049827798031;13196,916985019812;13646,408573450733;14110,909933500981;14590,164750335252;15084,600184185265
male_groupe_4_year_45;active;male;not married;43;2063;4;0,0;29;45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6353,1702108840045;6571,723255104146;6797,515804166001;7030,920343243956;7272,188106306465;7521,271770316939;7778,168764644102;8043,0959015710305;8316,86969085672;8599,339062365005;8890,75578129041;9191,189358465224;9501,079372222393;9820,393003096482;10149,061514756106
female_groupe_4year_45;active;female;not married;43;2063;4;0,0;29;45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4235,446807256002;4381,148836736097;4531,677202777333;4687,280228829304;4848,12540420431;5014,1811802112925;5185,445843096069;5362,063934380687;5544,579793904479;5732,892708243336;5927,1705208602725;6127,459572310147;6334,052914814926;6546,928668730986;6766,041009837401
male_groupe_1_year_45;active;male;not married;39;2063;1;0,0;25;45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1884,6467205711244;1949,620604090084;2016,7725657420372;2086,1945124479794;2158,027373964001;2232,2648705892652;2308,9614622967915;2388,2436738255765;2470,196843638653;2554,804897177181;2642,066961256203;2732,0566820753893;2825,051409422724;2920,999828210085;3019,9874573459165
female_groupe_1year_45;active;female;not married;39;2063;1;0,0;25;45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;471,16168014278105;487,40515102252095;504,1931414355092;521,5486281119947;539,5068434910002;558,0662176473161;577,2403655741978;597,060918456394;617,5492109096632;638,7012242942951;660,5167403140507;683,0141705188471;706,2628523556808;730,249957052521;754,996864336479
male_groupe_2_year_45;active;male;not married;39;2063;2;0,0;25;45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;899,4215533764628;930,4294396851576;962,4767836260811;995,6074465047742;1029,8886850960778;1065,3175024997133;1101,919888983775;1139,756226728141;1178,8672423327341;1219,2452644369093;1260,889876325235;1303,8362246268302;1348,2166706879434;1394,0067250932545;1441,2472005577613
female_groupe_2year_45;active;female;not married;39;2063;2;0,0;25;45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;224,85538834411565;232,60735992128937;240,61919590652022;248,90186162619352;257,4721712740194;266,3293756249283;275,4799722459437;284,9390566820352;294,7168105831835;304,8113161092272;315,22246908130865;325,95905615670745;337,05416767198574;348,5016812733136;360,3118001394402
male_groupe_3_year_46;active;male;not married;38;2064;3;0,0;25;46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;215189,04513875765;222607,76600606416;230275,17993003785;238201,78084694513;246403,66012251197;254880,1007402216;263637,3209421798;272689,76732862944;282047,1838490191;291707,73510951595;301671,32140982343;311946,3516762469;322564,49371973175;333519,88838126755
female_groupe_3year_46;active;female;not married;38;2064;3;0,0;25;46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;143459,36342583844;148405,1773373761;153516,78662002517;158801,18723129673;164269,10674834132;169920,0671601477;175758,2139614532;181793,17821908632;188031,45589934604;194471,82340634402;201114,21427321565;207964,2344508313;215042,99581315453;222346,5922541784
male_groupe_4_year_46;active;male;not married;42;2064;4;0,0;29;46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;147523,21773495656;152598,10905045923;157841,104637311;163260,85375401744;168863,1901563573;174647,0149840137;180612,26854587425;186763,98531206674;193121,1249740461;199680,17962129676;206446,99534488452;213423,1862148415;220618,95942033012;228033,55287990364
female_groupe_4year_46;active;female;not married;42;2064;4;0,0;29;46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98348,81182330438;101732,07270030615;105227,40309154065;108840,56916934496;112575,46010423818;116431,34332267576;120408,17903058279;124509,32354137779;128747,41664936407;133120,11974753116;137631,330229923;142282,12414322767;147079,30628022007;152022,36858660245
male_groupe_1_year_46;active;male;not married;38;2064;1;0,0;25;46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2068,6532779862364;2139,9708547277596;2213,6791651916024;2289,8790895858747;2368,725317274223;2450,210955440301;2534,3957812298613;2621,4186725626823;2711,3732998807445;2804,242019193546;2900,023872063144;2998,7996950997613;3100,8739170017866;3206,190212557657
female_groupe_1year_46;active;female;not married;38;2064;1;0,0;25;46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;517,163319496559;534,9927136819398;553,4197912979005;572,4697723964686;592,1813293185555;612,5527388600751;633,5989453074652;655,3546681406705;677,843324970186;701,0605047983864;725,0059680157859;749,6999237749403;775,2184792504464;801,5475531394142
male_groupe_2_year_46;active;male;not married;38;2064;2;0,0;25;46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;965,9624187167401;999,2643256430284;1033,6825911942706;1069,2643216162855;1106,08174946416;1144,1316561214057;1183,4419546640852;1224,0774944571076;1266,082015129371;1309,4472777788212;1354,1728348606512;1400,296433216423;1447,9602265288977;1497,1379136106439
female_groupe_2year_46;active;female;not married;38;2064;2;0,0;25;46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;241,49060467918497;249,81608141075705;258,4206477985676;267,3160804040713;276,52043736603997;286,0329140303514;295,86048866602124;306,01937361427684;316,52050378234264;327,36181944470525;338,54320871516273;350,07410830410566;361,99005663222437;374,2844784026609
male_groupe_3_year_47;active;male;not married;37;2065;3;0,0;25;47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117270,31310180943;121313,24994537866;125491,71558690687;129811,42884535556;134281,15893802248;138900,51511661758;143672,88610010763;148606,14476758186;153705,60122208006;158970,25523977898;164400,0524875921;169999,5755288188;175786,0821848432
female_groupe_3year_47;active;female;not married;37;2065;3;0,0;25;47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;78180,20873453963;80875,49996358578;83661,14372460458;86540,95256357036;89520,77262534833;92600,34341107837;95781,92406673841;99070,76317838793;102470,40081472004;105980,17015985266;109600,03499172807;113333,05035254588;117190,72145656215
male_groupe_4_year_47;active;male;not married;41;2065;4;0,0;29;47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6713,424486714868;6944,370504216486;7182,966540128249;7429,606201264972;7684,554967728668;7947,762833046649;8219,227080820905;8499,176817598542;8788,47485303643;9086,961550619624;9394,902951799193;9712,372508994655;10039,834726673267
female_groupe_4year_47;active;female;not married;41;2065;4;0,0;29;47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4475,616324476579;4629,580336144324;4788,6443600855;4953,070800843314;5123,036645152445;5298,508555364432;5479,484720547269;5666,117878399027;5858,98323535762;6057,974367079748;6263,268634532795;6474,915005996435;6693,2231511155105
male_groupe_1_year_47;active;male;not married;37;2065;1;0,0;25;47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2251,8137212111865;2329,445821079767;2409,6803324094512;2492,6270674337525;2578,4544118533063;2667,154862555537;2758,7934894090636;2853,521466711029;2951,4407585695653;3052,532158779198;3156,7946240410197;3264,3161483122635;3375,4281146852304
female_groupe_1year_47;active;female;not married;37;2065;1;0,0;25;47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;562,9534303027964;582,3614552699415;602,4200831023626;623,1567668584379;644,6136029633263;666,788715638884;689,6983723522656;713,380366677757;737,860189642391;763,1330396947992;789,1986560102546;816,0790370780655;843,8570286713073
male_groupe_2_year_47;active;male;not married;37;2065;2;0,0;25;47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;93914,37806542007;97152,11052454589;100498,37942766686;103957,76461525446;107537,28879891275;111236,63905304555;115058,5291883846;119009,26409594357;123093,09630145766;127309,22478891692;131657,6060463882;136141,9099590353;140775,95722469033
female_groupe_2year_47;active;female;not married;37;2065;2;0,0;25;47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23478,59451635501;24288,02763113646;25124,594856916712;25989,44115381361;26884,322199728176;27809,15976326138;28764,632297096137;29752,31602398588;30773,274075364403;31827,306197229223;32914,40151159705;34035,47748975882;35193,98930617257
male_groupe_3_year_48;active;male;not married;36;2066;3;0,0;25;48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16285,93058407322;16847,393984729428;17427,67896552235;18027,579728208304;18648,314099024898;19289,82781275053;19952,59147818978;20637,698442490397;21345,886146929814;22077,015685289367;22831,079512054333;23608,714031322364
female_groupe_3year_48;active;female;not married;36;2066;3;0,0;25;48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10857,287056048814;11231,59598981962;11618,452643681567;12018,386485472207;12432,209399349935;12859,88520850036;13301,727652126525;13758,465628326938;14230,59076461988;14718,010456859583;15220,719674702896;15739,142687548247
male_groupe_4_year_48;active;male;not married;40;2066;4;0,0;29;48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7382,916439705559;7636,893400744049;7899,2832733742425;8170,518916598221;8450,892285350974;8740,348386296386;9038,884232145392;9346,751776948633;9664,899873502865;9993,15296564403;10331,803625636354;10680,932630894791
female_groupe_4year_48;active;female;not married;40;2066;4;0,0;29;48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4921,9442931370395;5091,262267162699;5266,188848916161;5447,01261106548;5633,928190233982;5826,89892419759;6025,92282143026;6231,167851299087;6443,266582335241;6662,101977096018;6887,869083757567;7120,621753929859
male_groupe_1_year_48;active;male;not married;36;2066;1;0,0;25;48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2417,502475468521;2500,8467556104715;2586,984932996294;2676,0348998583067;2768,1774317394784;2863,4044734472072;2961,785882699736;3063,483957219173;3168,608163646342;3277,137882580605;3389,0719939569804;3504,504966339824
female_groupe_1year_48;active;female;not married;36;2066;1;0,0;25;48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;604,3756188671301;625,2116889026178;646,7462332490734;669,0087249645766;692,0443579348695;715,8511183618016;740,4464706749338;765,8709893047932;792,1520409115853;819,284470645151;847,267998489245;876,1262415849559
male_groupe_2_year_48;active;male;not married;36;2066;2;0,0;25;48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;425,6856631789205;440,3613317767448;455,52896347002815;471,2093172998086;487,4342251081117;504,20226849721524;521,5257483559166;539,4332428611439;557,9440274345637;577,0544713112344;596,764377264634;617,0903797817489
female_groupe_2year_48;active;female;not married;36;2066;2;0,0;25;48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;106,4214157947301;110,09033294418617;113,88224086750701;117,80232932495213;121,8585562770279;126,05056712430377;130,3814370889791;134,85831071528594;139,4860068586409;144,26361782780856;149,19109431615848;154,2725949454372
male_groupe_3_year_49;active;male;not married;35;2067;3;0,0;25;49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;123386,18525253743;127639,96902057312;132036,34967378556;136581,34427853324;141284,17938364504;146144,44386255683;151165,70316244056;156356,24074815694;161721,6436548219;167260,8594950181;172973,83110208416
female_groupe_3year_49;active;female;not married;35;2067;3;0,0;25;49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;82257,45683502496;85093,31268038209;88024,23311585706;91054,22951902218;94189,45292243003;97429,62924170456;100777,13544162706;104237,49383210464;107814,42910321461;111507,23966334542;115315,88740138947
male_groupe_4_year_49;active;male;not married;39;2067;4;0,0;29;49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7964,6272097557785;8238,615386522806;8521,679340474062;8814,286036204654;9116,75043220534;9429,013202134722;9751,071123330874;10083,196001672091;10426,411451452925;10780,528084182723;11145,861524321748
female_groupe_4year_49;active;female;not married;39;2067;4;0,0;29;49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5309,75147317052;5492,4102576818705;5681,119560316041;5876,190690803102;6077,833621470225;6286,008801423146;6500,714082220579;6722,130667781392;6950,940967635281;7187,018722788478;7430,574349547828
male_groupe_1_year_49;active;male;not married;35;2067;1;0,0;25;49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;99029,71347564073;102443,79898994463;105972,3327194411;109620,14395969693;113394,63793590022;117295,4846779999;121325,54581277476;125491,46964651662;129797,74033185233;134243,51322297167;138828,74243793022
female_groupe_1year_49;active;female;not married;35;2067;1;0,0;25;49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24757,428368910176;25610,94974748615;26493,083179860267;27405,035989924225;28348,659483975047;29323,87116949997;30331,386453193678;31372,867411629144;32449,43508296307;33560,8783057429;34707,18560948255
male_groupe_2_year_49;active;male;not married;35;2067;2;0,0;25;49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;461,80072420504257;477,7214727124217;494,1759223364147;511,18659330970604;528,7880180795254;546,9786579116565;565,7718572991051;585,1986189839024;605,2798537094794;626,0116226777404;647,3937119295167
